Frame; Time (ms); Time (s); Delta
3430;29896,92;29,9;7,25
3431;29904,13;29,9;7,21
3432;29911,34;29,91;7,21
3433;29918,57;29,92;7,23
3434;29925,73;29,93;7,16
3435;29933,14;29,93;7,41
3436;29940,3;29,94;7,16
3437;29948,31;29,95;8,01
3438;29955,73;29,96;7,42
3439;29963,56;29,96;7,83
3440;29970,79;29,97;7,23
3441;29977,99;29,98;7,2
3442;29985;29,98;7,01
3443;29991,89;29,99;6,89
3444;29999,02;30;7,13
3445;30006,35;30,01;7,33
3446;30013,36;30,01;7,01
3447;30020,35;30,02;6,99
3448;30028,27;30,03;7,92
3449;30035,38;30,04;7,11
3450;30043,04;30,04;7,66
3451;30050,87;30,05;7,83
3452;30057,99;30,06;7,12
3453;30065,33;30,07;7,34
3454;30072,24;30,07;6,91
3455;30079,52;30,08;7,28
3456;30086,82;30,09;7,3
3457;30094,32;30,09;7,5
3458;30102,08;30,1;7,76
3459;30109,69;30,11;7,61
3460;30118,37;30,12;8,68
3461;30125,64;30,13;7,27
3462;30132,97;30,13;7,33
3463;30140,2;30,14;7,23
3464;30147,35;30,15;7,15
3465;30154,9;30,15;7,55
3466;30162,46;30,16;7,56
3467;30170,32;30,17;7,86
3468;30177,6;30,18;7,28
3469;30185,19;30,19;7,59
3470;30192,77;30,19;7,58
3471;30199,88;30,2;7,11
3472;30207,05;30,21;7,17
3473;30214,58;30,21;7,53
3474;30222,3;30,22;7,72
3475;30229,47;30,23;7,17
3476;30237,46;30,24;7,99
3477;30245,17;30,25;7,71
3478;30252,9;30,25;7,73
3479;30261,08;30,26;8,18
3480;30268,45;30,27;7,37
3481;30276,06;30,28;7,61
3482;30283,37;30,28;7,31
3483;30291,07;30,29;7,7
3484;30299,14;30,3;8,07
3485;30306,61;30,31;7,47
3486;30314,61;30,31;8
3487;30321,69;30,32;7,08
3488;30328,81;30,33;7,12
3489;30336,17;30,34;7,36
3490;30344,05;30,34;7,88
3491;30351,5;30,35;7,45
3492;30358,83;30,36;7,33
3493;30366,33;30,37;7,5
3494;30373,46;30,37;7,13
3495;30380,86;30,38;7,4
3496;30388,16;30,39;7,3
3497;30395,59;30,4;7,43
3498;30402,76;30,4;7,17
3499;30409,9;30,41;7,14
3500;30417,13;30,42;7,23
3501;30424,31;30,42;7,18
3502;30431,29;30,43;6,98
3503;30438,54;30,44;7,25
3504;30446,39;30,45;7,85
3505;30453,4;30,45;7,01
3506;30461,56;30,46;8,16
3507;30468,72;30,47;7,16
3508;30475,78;30,48;7,06
3509;30483,02;30,48;7,24
3510;30490,14;30,49;7,12
3511;30497,23;30,5;7,09
3512;30504,52;30,5;7,29
3513;30512,64;30,51;8,12
3514;30519,87;30,52;7,23
3515;30527,16;30,53;7,29
3516;30534,49;30,53;7,33
3517;30542,09;30,54;7,6
3518;30549,49;30,55;7,4
3519;30556,51;30,56;7,02
3520;30563,64;30,56;7,13
3521;30570,7;30,57;7,06
3522;30577,82;30,58;7,12
3523;30585,7;30,59;7,88
3524;30592,9;30,59;7,2
3525;30600,18;30,6;7,28
3526;30607,19;30,61;7,01
3527;30614,44;30,61;7,25
3528;30621,48;30,62;7,04
3529;30628,49;30,63;7,01
3530;30635,92;30,64;7,43
3531;30643,38;30,64;7,46
3532;30650,54;30,65;7,16
3533;30657,66;30,66;7,12
3534;30664,91;30,66;7,25
3535;30672,33;30,67;7,42
3536;30680,3;30,68;7,97
3537;30687,55;30,69;7,25
3538;30695,14;30,7;7,59
3539;30702,22;30,7;7,08
3540;30709,56;30,71;7,34
3541;30716,88;30,72;7,32
3542;30724,17;30,72;7,29
3543;30732,07;30,73;7,9
3544;30739,35;30,74;7,28
3545;30746,62;30,75;7,27
3546;30753,76;30,75;7,14
3547;30760,89;30,76;7,13
3548;30768,26;30,77;7,37
3549;30775,41;30,78;7,15
3550;30782,83;30,78;7,42
3551;30790,2;30,79;7,37
3552;30797,5;30,8;7,3
3553;30805,07;30,81;7,57
3554;30812,5;30,81;7,43
3555;30819,67;30,82;7,17
3556;30827,14;30,83;7,47
3557;30834,41;30,83;7,27
3558;30841,53;30,84;7,12
3559;30848,64;30,85;7,11
3560;30855,75;30,86;7,11
3561;30863,09;30,86;7,34
3562;30870,22;30,87;7,13
3563;30877,42;30,88;7,2
3564;30884,72;30,88;7,3
3565;30892,58;30,89;7,86
3566;30899,74;30,9;7,16
3567;30907,16;30,91;7,42
3568;30914,58;30,91;7,42
3569;30921,96;30,92;7,38
3570;30929,06;30,93;7,1
3571;30936,17;30,94;7,11
3572;30943,34;30,94;7,17
3573;30950,46;30,95;7,12
3574;30959,2;30,96;8,74
3575;30966,26;30,97;7,06
3576;30973,71;30,97;7,45
3577;30980,82;30,98;7,11
3578;30988,09;30,99;7,27
3579;30995,48;31;7,39
3580;31002,64;31;7,16
3581;31009,67;31,01;7,03
3582;31016,96;31,02;7,29
3583;31024,01;31,02;7,05
3584;31031,29;31,03;7,28
3585;31038,32;31,04;7,03
3586;31045,9;31,05;7,58
3587;31052,99;31,05;7,09
3588;31061,3;31,06;8,31
3589;31068,57;31,07;7,27
3590;31075,68;31,08;7,11
3591;31083,02;31,08;7,34
3592;31090,5;31,09;7,48
3593;31098,51;31,1;8,01
3594;31105,64;31,11;7,13
3595;31112,72;31,11;7,08
3596;31119,75;31,12;7,03
3597;31127,18;31,13;7,43
3598;31134,2;31,13;7,02
3599;31141,31;31,14;7,11
3600;31148,38;31,15;7,07
3601;31156,14;31,16;7,76
3602;31163,23;31,16;7,09
3603;31170,3;31,17;7,07
3604;31177,4;31,18;7,1
3605;31184,52;31,18;7,12
3606;31191,71;31,19;7,19
3607;31199,01;31,2;7,3
3608;31206,35;31,21;7,34
3609;31213,98;31,21;7,63
3610;31221,83;31,22;7,85
3611;31229,16;31,23;7,33
3612;31237,47;31,24;8,31
3613;31245,08;31,25;7,61
3614;31252,63;31,25;7,55
3615;31259,98;31,26;7,35
3616;31267,2;31,27;7,22
3617;31274,84;31,27;7,64
3618;31282,54;31,28;7,7
3619;31289,83;31,29;7,29
3620;31297,14;31,3;7,31
3621;31304,66;31,3;7,52
3622;31311,78;31,31;7,12
3623;31319,06;31,32;7,28
3624;31326,26;31,33;7,2
3625;31333,4;31,33;7,14
3626;31340,88;31,34;7,48
3627;31348,69;31,35;7,81
3628;31356,02;31,36;7,33
3629;31363,29;31,36;7,27
3630;31370,69;31,37;7,4
3631;31378,78;31,38;8,09
3632;31386,06;31,39;7,28
3633;31393,15;31,39;7,09
3634;31400,65;31,4;7,5
3635;31407,92;31,41;7,27
3636;31415,72;31,42;7,8
3637;31423,23;31,42;7,51
3638;31431,65;31,43;8,42
3639;31438,89;31,44;7,24
3640;31446,09;31,45;7,2
3641;31453,83;31,45;7,74
3642;31461,26;31,46;7,43
3643;31468,57;31,47;7,31
3644;31475,97;31,48;7,4
3645;31483,55;31,48;7,58
3646;31491,34;31,49;7,79
3647;31498,81;31,5;7,47
3648;31506,59;31,51;7,78
3649;31514,91;31,51;8,32
3650;31522,3;31,52;7,39
3651;31530,51;31,53;8,21
3652;31538,01;31,54;7,5
3653;31545,87;31,55;7,86
3654;31553,45;31,55;7,58
3655;31561,08;31,56;7,63
3656;31568,55;31,57;7,47
3657;31576,18;31,58;7,63
3658;31583,85;31,58;7,67
3659;31591,29;31,59;7,44
3660;31600,15;31,6;8,86
3661;31607,77;31,61;7,62
3662;31615,42;31,62;7,65
3663;31622,96;31,62;7,54
3664;31630,43;31,63;7,47
3665;31637,98;31,64;7,55
3666;31645,4;31,65;7,42
3667;31653,91;31,65;8,51
3668;31661,59;31,66;7,68
3669;31669,04;31,67;7,45
3670;31676,52;31,68;7,48
3671;31684,38;31,68;7,86
3672;31692,22;31,69;7,84
3673;31701,05;31,7;8,83
3674;31708,64;31,71;7,59
3675;31717,7;31,72;9,06
3676;31725,67;31,73;7,97
3677;31734,83;31,73;9,16
3678;31743,75;31,74;8,92
3679;31751,82;31,75;8,07
3680;31759,66;31,76;7,84
3681;31767,48;31,77;7,82
3682;31775,79;31,78;8,31
3683;31783,44;31,78;7,65
3684;31792,22;31,79;8,78
3685;31799,91;31,8;7,69
3686;31808,06;31,81;8,15
3687;31816,12;31,82;8,06
3688;31824,07;31,82;7,95
3689;31832,03;31,83;7,96
3690;31840,61;31,84;8,58
3691;31849,2;31,85;8,59
3692;31860,08;31,86;10,88
3693;31870,1;31,87;10,02
3694;31878,13;31,88;8,03
3695;31886,27;31,89;8,14
3696;31894,3;31,89;8,03
3697;31902,79;31,9;8,49
3698;31911,01;31,91;8,22
3699;31918,87;31,92;7,86
3700;31926,73;31,93;7,86
3701;31934,44;31,93;7,71
3702;31942,16;31,94;7,72
3703;31950,06;31,95;7,9
3704;31957,99;31,96;7,93
3705;31965,89;31,97;7,9
3706;31975;31,98;9,11
3707;31983,02;31,98;8,02
3708;31991,16;31,99;8,14
3709;31999,11;32;7,95
3710;32006,99;32,01;7,88
3711;32014,96;32,01;7,97
3712;32023,07;32,02;8,11
3713;32031,07;32,03;8
3714;32039,42;32,04;8,35
3715;32047,62;32,05;8,2
3716;32055,79;32,06;8,17
3717;32063,98;32,06;8,19
3718;32072,06;32,07;8,08
3719;32080,18;32,08;8,12
3720;32088,52;32,09;8,34
3721;32096,56;32,1;8,04
3722;32104,38;32,1;7,82
3723;32112,9;32,11;8,52
3724;32120,77;32,12;7,87
3725;32128,7;32,13;7,93
3726;32136,45;32,14;7,75
3727;32144,23;32,14;7,78
3728;32152,18;32,15;7,95
3729;32160,11;32,16;7,93
3730;32167,9;32,17;7,79
3731;32176,08;32,18;8,18
3732;32183,94;32,18;7,86
3733;32193,02;32,19;9,08
3734;32200,92;32,2;7,9
3735;32209,17;32,21;8,25
3736;32217,01;32,22;7,84
3737;32224,97;32,22;7,96
3738;32232,87;32,23;7,9
3739;32240,6;32,24;7,73
3740;32248,78;32,25;8,18
3741;32256,88;32,26;8,1
3742;32264,67;32,26;7,79
3743;32272,33;32,27;7,66
3744;32280,06;32,28;7,73
3745;32288,03;32,29;7,97
3746;32296,01;32,3;7,98
3747;32303,99;32,3;7,98
3748;32312,24;32,31;8,25
3749;32320,48;32,32;8,24
3750;32328,05;32,33;7,57
3751;32336;32,34;7,95
3752;32343,82;32,34;7,82
3753;32352;32,35;8,18
3754;32360,42;32,36;8,42
3755;32368,45;32,37;8,03
3756;32376,04;32,38;7,59
3757;32383,72;32,38;7,68
3758;32391,29;32,39;7,57
3759;32399,04;32,4;7,75
3760;32407,06;32,41;8,02
3761;32414,88;32,41;7,82
3762;32422,71;32,42;7,83
3763;32430,42;32,43;7,71
3764;32438,1;32,44;7,68
3765;32445,79;32,45;7,69
3766;32453,45;32,45;7,66
3767;32461,38;32,46;7,93
3768;32471,91;32,47;10,53
3769;32479,92;32,48;8,01
3770;32487,77;32,49;7,85
3771;32496,24;32,5;8,47
3772;32504,44;32,5;8,2
3773;32513,58;32,51;9,14
3774;32522;32,52;8,42
3775;32530,93;32,53;8,93
3776;32539,26;32,54;8,33
3777;32547,63;32,55;8,37
3778;32556;32,56;8,37
3779;32564,54;32,56;8,54
3780;32573,56;32,57;9,02
3781;32581,99;32,58;8,43
3782;32590,58;32,59;8,59
3783;32598,94;32,6;8,36
3784;32607,26;32,61;8,32
3785;32615,64;32,62;8,38
3786;32624,23;32,62;8,59
3787;32633,88;32,63;9,65
3788;32646,23;32,65;12,35
3789;32658,66;32,66;12,43
3790;32691,3;32,69;32,64
3791;32702,58;32,7;11,28
3792;32711,3;32,71;8,72
3793;32719,83;32,72;8,53
3794;32728,36;32,73;8,53
3795;32736,46;32,74;8,1
3796;32744,62;32,74;8,16
3797;32755,5;32,76;10,88
3798;32763,66;32,76;8,16
3799;32771,82;32,77;8,16
3800;32780,17;32,78;8,35
3801;32789,07;32,79;8,9
3802;32800,09;32,8;11,02
3803;32809,63;32,81;9,54
3804;32821,15;32,82;11,52
3805;32838,47;32,84;17,32
3806;32846,8;32,85;8,33
3807;32855,55;32,86;8,75
3808;32863,76;32,86;8,21
3809;32871,85;32,87;8,09
3810;32880,63;32,88;8,78
3811;32889,41;32,89;8,78
3812;32898,92;32,9;9,51
3813;32907,87;32,91;8,95
3814;32916,2;32,92;8,33
3815;32924,74;32,92;8,54
3816;32933,04;32,93;8,3
3817;32942;32,94;8,96
3818;32950,52;32,95;8,52
3819;32959,54;32,96;9,02
3820;32967,84;32,97;8,3
3821;32976;32,98;8,16
3822;32984,27;32,98;8,27
3823;32992,32;32,99;8,05
3824;33000,41;33;8,09
3825;33009,67;33,01;9,26
3826;33017,89;33,02;8,22
3827;33027,23;33,03;9,34
3828;33035,48;33,04;8,25
3829;33044,07;33,04;8,59
3830;33052,35;33,05;8,28
3831;33060,43;33,06;8,08
3832;33069,32;33,07;8,89
3833;33077,72;33,08;8,4
3834;33086,19;33,09;8,47
3835;33094,48;33,09;8,29
3836;33103;33,1;8,52
3837;33111,17;33,11;8,17
3838;33119,39;33,12;8,22
3839;33127,59;33,13;8,2
3840;33136,3;33,14;8,71
3841;33144,32;33,14;8,02
3842;33153,05;33,15;8,73
3843;33161,37;33,16;8,32
3844;33169,75;33,17;8,38
3845;33177,87;33,18;8,12
3846;33186,15;33,19;8,28
3847;33194,47;33,19;8,32
3848;33202,89;33,2;8,42
3849;33211,74;33,21;8,85
3850;33220,2;33,22;8,46
3851;33228,6;33,23;8,4
3852;33236,9;33,24;8,3
3853;33245,32;33,25;8,42
3854;33253,47;33,25;8,15
3855;33261,86;33,26;8,39
3856;33270,23;33,27;8,37
3857;33278,52;33,28;8,29
3858;33286,77;33,29;8,25
3859;33295,62;33,3;8,85
3860;33303,98;33,3;8,36
3861;33312,65;33,31;8,67
3862;33320,8;33,32;8,15
3863;33329,22;33,33;8,42
3864;33337,64;33,34;8,42
3865;33345,78;33,35;8,14
3866;33354,21;33,35;8,43
3867;33362,5;33,36;8,29
3868;33370,72;33,37;8,22
3869;33379,52;33,38;8,8
3870;33389,84;33,39;10,32
3871;33398,46;33,4;8,62
3872;33406,76;33,41;8,3
3873;33415,12;33,42;8,36
3874;33423,97;33,42;8,85
3875;33432,63;33,43;8,66
3876;33441,04;33,44;8,41
3877;33449,48;33,45;8,44
3878;33458,58;33,46;9,1
3879;33467,3;33,47;8,72
3880;33476,2;33,48;8,9
3881;33484,75;33,48;8,55
3882;33494,06;33,49;9,31
3883;33502,94;33,5;8,88
3884;33511,68;33,51;8,74
3885;33520,26;33,52;8,58
3886;33529,03;33,53;8,77
3887;33537,77;33,54;8,74
3888;33546,68;33,55;8,91
3889;33555,36;33,56;8,68
3890;33564,04;33,56;8,68
3891;33572,73;33,57;8,69
3892;33581,28;33,58;8,55
3893;33590,81;33,59;9,53
3894;33599,86;33,6;9,05
3895;33608,27;33,61;8,41
3896;33616,89;33,62;8,62
3897;33625,57;33,63;8,68
3898;33634,15;33,63;8,58
3899;33644,37;33,64;10,22
3900;33652,97;33,65;8,6
3901;33661,54;33,66;8,57
3902;33670,05;33,67;8,51
3903;33680,17;33,68;10,12
3904;33689,94;33,69;9,77
3905;33698,83;33,7;8,89
3906;33707,5;33,71;8,67
3907;33716,69;33,72;9,19
3908;33725,56;33,73;8,87
3909;33734,2;33,73;8,64
3910;33742,82;33,74;8,62
3911;33751,68;33,75;8,86
3912;33760,24;33,76;8,56
3913;33769,6;33,77;9,36
3914;33779,15;33,78;9,55
3915;33788,35;33,79;9,2
3916;33797,68;33,8;9,33
3917;33806,64;33,81;8,96
3918;33815,67;33,82;9,03
3919;33824,54;33,82;8,87
3920;33833,33;33,83;8,79
3921;33842,19;33,84;8,86
3922;33851,11;33,85;8,92
3923;33860,33;33,86;9,22
3924;33869,08;33,87;8,75
3925;33878,57;33,88;9,49
3926;33887,36;33,89;8,79
3927;33897,79;33,9;10,43
3928;33906,72;33,91;8,93
3929;33915,62;33,92;8,9
3930;33924,23;33,92;8,61
3931;33933,62;33,93;9,39
3932;33943,03;33,94;9,41
3933;33952,73;33,95;9,7
3934;33962,07;33,96;9,34
3935;33971,84;33,97;9,77
3936;33980,89;33,98;9,05
3937;33989,92;33,99;9,03
3938;33998,98;34;9,06
3939;34008,17;34,01;9,19
3940;34017,32;34,02;9,15
3941;34026,51;34,03;9,19
3942;34037,18;34,04;10,67
3943;34047,08;34,05;9,9
3944;34056,94;34,06;9,86
3945;34065,92;34,07;8,98
3946;34075,1;34,08;9,18
3947;34084,12;34,08;9,02
3948;34094,16;34,09;10,04
3949;34103,88;34,1;9,72
3950;34113,47;34,11;9,59
3951;34122,54;34,12;9,07
3952;34132,07;34,13;9,53
3953;34141,89;34,14;9,82
3954;34152,5;34,15;10,61
3955;34166,89;34,17;14,39
3956;34177,08;34,18;10,19
3957;34196,15;34,2;19,07
3958;34204,99;34,2;8,84
3959;34214,32;34,21;9,33
3960;34224,24;34,22;9,92
3961;34233,38;34,23;9,14
3962;34242,5;34,24;9,12
3963;34251,44;34,25;8,94
3964;34261,19;34,26;9,75
3965;34270,41;34,27;9,22
3966;34279,52;34,28;9,11
3967;34289,7;34,29;10,18
3968;34299,38;34,3;9,68
3969;34309,19;34,31;9,81
3970;34318,74;34,32;9,55
3971;34327,74;34,33;9
3972;34337,06;34,34;9,32
3973;34346,67;34,35;9,61
3974;34355,75;34,36;9,08
3975;34368,7;34,37;12,95
3976;34378,79;34,38;10,09
3977;34387,99;34,39;9,2
3978;34398,12;34,4;10,13
3979;34408,42;34,41;10,3
3980;34417,65;34,42;9,23
3981;34426,59;34,43;8,94
3982;34435,6;34,44;9,01
3983;34444,5;34,44;8,9
3984;34454,46;34,45;9,96
3985;34463,64;34,46;9,18
3986;34472,38;34,47;8,74
3987;34481,06;34,48;8,68
3988;34489,79;34,49;8,73
3989;34499,3;34,5;9,51
3990;34508,48;34,51;9,18
3991;34517,52;34,52;9,04
3992;34526,4;34,53;8,88
3993;34536,01;34,54;9,61
3994;34545,87;34,55;9,86
3995;34554,87;34,55;9
3996;34563,82;34,56;8,95
3997;34572,83;34,57;9,01
3998;34581,52;34,58;8,69
3999;34590,27;34,59;8,75
4000;34598,93;34,6;8,66
4001;34608,2;34,61;9,27
4002;34616,92;34,62;8,72
4003;34625,6;34,63;8,68
4004;34634,12;34,63;8,52
4005;34642,62;34,64;8,5
4006;34651,19;34,65;8,57
4007;34660,72;34,66;9,53
4008;34669,29;34,67;8,57
4009;34681,12;34,68;11,83
4010;34690,61;34,69;9,49
4011;34699,6;34,7;8,99
4012;34708,72;34,71;9,12
4013;34717,2;34,72;8,48
4014;34725,6;34,73;8,4
4015;34734,62;34,73;9,02
4016;34743,37;34,74;8,75
4017;34752,25;34,75;8,88
4018;34761,39;34,76;9,14
4019;34770,6;34,77;9,21
4020;34779,24;34,78;8,64
4021;34787,8;34,79;8,56
4022;34796,53;34,8;8,73
4023;34805,4;34,81;8,87
4024;34813,81;34,81;8,41
4025;34822,48;34,82;8,67
4026;34830,97;34,83;8,49
4027;34840,34;34,84;9,37
4028;34849,54;34,85;9,2
4029;34858,32;34,86;8,78
4030;34867,06;34,87;8,74
4031;34875,93;34,88;8,87
4032;34884,58;34,88;8,65
4033;34893,12;34,89;8,54
4034;34901,65;34,9;8,53
4035;34910,89;34,91;9,24
4036;34919,4;34,92;8,51
4037;34930,1;34,93;10,7
4038;34939,47;34,94;9,37
4039;34947,97;34,95;8,5
4040;34957,13;34,96;9,16
4041;34965,96;34,97;8,83
4042;34974,63;34,97;8,67
4043;34983,78;34,98;9,15
4044;34992,2;34,99;8,42
4045;35000,9;35;8,7
4046;35009,39;35,01;8,49
4047;35017,85;35,02;8,46
4048;35026,23;35,03;8,38
4049;35034,62;35,03;8,39
4050;35042,93;35,04;8,31
4051;35051,98;35,05;9,05
4052;35061,24;35,06;9,26
4053;35069,82;35,07;8,58
4054;35078,37;35,08;8,55
4055;35087,16;35,09;8,79
4056;35095,63;35,1;8,47
4057;35103,93;35,1;8,3
4058;35112,68;35,11;8,75
4059;35121,59;35,12;8,91
4060;35129,99;35,13;8,4
4061;35138,18;35,14;8,19
4062;35146,42;35,15;8,24
4063;35154,88;35,15;8,46
4064;35163,35;35,16;8,47
4065;35171,31;35,17;7,96
4066;35181,24;35,18;9,93
4067;35195,01;35,2;13,77
4068;35203,27;35,2;8,26
4069;35212,87;35,21;9,6
4070;35223,11;35,22;10,24
4071;35231,26;35,23;8,15
4072;35239,61;35,24;8,35
4073;35247,91;35,25;8,3
4074;35256,78;35,26;8,87
4075;35264,89;35,26;8,11
4076;35272,95;35,27;8,06
4077;35280,89;35,28;7,94
4078;35289,04;35,29;8,15
4079;35297,2;35,3;8,16
4080;35305,54;35,31;8,34
4081;35313,42;35,31;7,88
4082;35321,95;35,32;8,53
4083;35330,03;35,33;8,08
4084;35337,97;35,34;7,94
4085;35346,2;35,35;8,23
4086;35354,03;35,35;7,83
4087;35361,71;35,36;7,68
4088;35369,27;35,37;7,56
4089;35376,96;35,38;7,69
4090;35384,76;35,38;7,8
4091;35393,64;35,39;8,88
4092;35401,44;35,4;7,8
4093;35409;35,41;7,56
4094;35416,93;35,42;7,93
4095;35424,93;35,42;8
4096;35432,84;35,43;7,91
4097;35440,36;35,44;7,52
4098;35447,86;35,45;7,5
4099;35455,29;35,46;7,43
4100;35463,39;35,46;8,1
4101;35470,88;35,47;7,49
4102;35478,32;35,48;7,44
4103;35485,89;35,49;7,57
4104;35493,43;35,49;7,54
4105;35501,13;35,5;7,7
4106;35508,92;35,51;7,79
4107;35516,68;35,52;7,76
4108;35524,15;35,52;7,47
4109;35532,18;35,53;8,03
4110;35541,24;35,54;9,06
4111;35548,85;35,55;7,61
4112;35556,71;35,56;7,86
4113;35564,01;35,56;7,3
4114;35571,32;35,57;7,31
4115;35578,61;35,58;7,29
4116;35587,48;35,59;8,87
4117;35594,71;35,59;7,23
4118;35602,79;35,6;8,08
4119;35610,16;35,61;7,37
4120;35618,48;35,62;8,32
4121;35625,78;35,63;7,3
4122;35633;35,63;7,22
4123;35640,52;35,64;7,52
4124;35648,11;35,65;7,59
4125;35655,22;35,66;7,11
4126;35662,37;35,66;7,15
4127;35669,77;35,67;7,4
4128;35677,06;35,68;7,29
4129;35684,17;35,68;7,11
4130;35692,2;35,69;8,03
4131;35699,32;35,7;7,12
4132;35706,32;35,71;7
4133;35713,56;35,71;7,24
4134;35720,75;35,72;7,19
4135;35727,92;35,73;7,17
4136;35735,13;35,74;7,21
4137;35742,38;35,74;7,25
4138;35749,47;35,75;7,09
4139;35758,64;35,76;9,17
4140;35767,63;35,77;8,99
4141;35775,69;35,78;8,06
4142;35782,98;35,78;7,29
4143;35789,95;35,79;6,97
4144;35797,11;35,8;7,16
4145;35804,34;35,8;7,23
4146;35811,87;35,81;7,53
4147;35819,06;35,82;7,19
4148;35826,37;35,83;7,31
4149;35833,51;35,83;7,14
4150;35841,44;35,84;7,93
4151;35849,09;35,85;7,65
4152;35856,23;35,86;7,14
4153;35863,98;35,86;7,75
4154;35871,8;35,87;7,82
4155;35878,99;35,88;7,19
4156;35886,28;35,89;7,29
4157;35893,36;35,89;7,08
4158;35900,74;35,9;7,38
4159;35907,99;35,91;7,25
4160;35915,15;35,92;7,16
4161;35922,91;35,92;7,76
4162;35930,23;35,93;7,32
4163;35938,21;35,94;7,98
4164;35945,37;35,95;7,16
4165;35952,61;35,95;7,24
4166;35959,79;35,96;7,18
4167;35966,92;35,97;7,13
4168;35974,45;35,97;7,53
4169;35981,94;35,98;7,49
4170;35989,06;35,99;7,12
4171;35996,29;36;7,23
4172;36003,38;36;7,09
4173;36011,18;36,01;7,8
4174;36018,82;36,02;7,64
4175;36025,89;36,03;7,07
4176;36032,96;36,03;7,07
4177;36041,18;36,04;8,22
4178;36049,39;36,05;8,21
4179;36056,62;36,06;7,23
4180;36063,61;36,06;6,99
4181;36070,69;36,07;7,08
4182;36077,62;36,08;6,93
4183;36084,84;36,08;7,22
4184;36091,89;36,09;7,05
4185;36099,75;36,1;7,86
4186;36106,97;36,11;7,22
4187;36114,19;36,11;7,22
4188;36121,31;36,12;7,12
4189;36128,4;36,13;7,09
4190;36135,32;36,14;6,92
4191;36142,33;36,14;7,01
4192;36150;36,15;7,67
4193;36157,34;36,16;7,34
4194;36164,5;36,16;7,16
4195;36171,61;36,17;7,11
4196;36179,14;36,18;7,53
4197;36186,1;36,19;6,96
4198;36193,82;36,19;7,72
4199;36200,77;36,2;6,95
4200;36207,91;36,21;7,14
4201;36215,03;36,22;7,12
4202;36222,01;36,22;6,98
4203;36228,99;36,23;6,98
4204;36236,13;36,24;7,14
4205;36243,33;36,24;7,2
4206;36250,71;36,25;7,38
4207;36257,87;36,26;7,16
4208;36265,02;36,27;7,15
4209;36272,16;36,27;7,14
4210;36279,38;36,28;7,22
4211;36286,61;36,29;7,23
4212;36294,11;36,29;7,5
4213;36301,99;36,3;7,88
4214;36309,09;36,31;7,1
4215;36316,74;36,32;7,65
4216;36323,98;36,32;7,24
4217;36331,5;36,33;7,52
4218;36338,39;36,34;6,89
4219;36346,34;36,35;7,95
4220;36353,62;36,35;7,28
4221;36360,96;36,36;7,34
4222;36368,01;36,37;7,05
4223;36375,2;36,38;7,19
4224;36382,45;36,38;7,25
4225;36389,46;36,39;7,01
4226;36396,68;36,4;7,22
4227;36403,79;36,4;7,11
4228;36411,16;36,41;7,37
4229;36419,71;36,42;8,55
4230;36426,99;36,43;7,28
4231;36434,36;36,43;7,37
4232;36441,43;36,44;7,07
4233;36448,55;36,45;7,12
4234;36455,66;36,46;7,11
4235;36463,09;36,46;7,43
4236;36470,2;36,47;7,11
4237;36477,33;36,48;7,13
4238;36484,68;36,48;7,35
4239;36492,2;36,49;7,52
4240;36499,57;36,5;7,37
4241;36506,83;36,51;7,26
4242;36514,26;36,51;7,43
4243;36521,46;36,52;7,2
4244;36528,82;36,53;7,36
4245;36536,12;36,54;7,3
4246;36544,93;36,54;8,81
4247;36552,37;36,55;7,44
4248;36559,65;36,56;7,28
4249;36567,12;36,57;7,47
4250;36574,1;36,57;6,98
4251;36582,04;36,58;7,94
4252;36590,11;36,59;8,07
4253;36597,42;36,6;7,31
4254;36604,52;36,6;7,1
4255;36611,29;36,61;6,77
4256;36618,48;36,62;7,19
4257;36625,17;36,63;6,69
4258;36632,11;36,63;6,94
4259;36639,16;36,64;7,05
4260;36646,1;36,65;6,94
4261;36653,85;36,65;7,75
4262;36660,75;36,66;6,9
4263;36667,44;36,67;6,69
4264;36674,08;36,67;6,64
4265;36682,19;36,68;8,11
4266;36689,47;36,69;7,28
4267;36696,32;36,7;6,85
4268;36703,2;36,7;6,88
4269;36710,03;36,71;6,83
4270;36717,03;36,72;7
4271;36723,91;36,72;6,88
4272;36730,83;36,73;6,92
4273;36737,54;36,74;6,71
4274;36744,61;36,74;7,07
4275;36751,38;36,75;6,77
4276;36758,04;36,76;6,66
4277;36765,01;36,77;6,97
4278;36771,84;36,77;6,83
4279;36778,52;36,78;6,68
4280;36785,11;36,79;6,59
4281;36791,94;36,79;6,83
4282;36798,75;36,8;6,81
4283;36805,39;36,81;6,64
4284;36812,13;36,81;6,74
4285;36818,94;36,82;6,81
4286;36825,78;36,83;6,84
4287;36832,58;36,83;6,8
4288;36839,2;36,84;6,62
4289;36846,66;36,85;7,46
4290;36853,32;36,85;6,66
4291;36859,99;36,86;6,67
4292;36866,7;36,87;6,71
4293;36873,38;36,87;6,68
4294;36880,15;36,88;6,77
4295;36886,95;36,89;6,8
4296;36893,76;36,89;6,81
4297;36901,24;36,9;7,48
4298;36908;36,91;6,76
4299;36914,81;36,91;6,81
4300;36921,57;36,92;6,76
4301;36928,23;36,93;6,66
4302;36934,89;36,93;6,66
4303;36942,47;36,94;7,58
4304;36949,38;36,95;6,91
4305;36956,4;36,96;7,02
4306;36963,21;36,96;6,81
