Frame; Time (ms);Time (s);Delta
878;7687,366;7,687366;7,854
879;7695,22;7,69522;7,952
880;7703,172;7,703172;7,943
881;7711,115;7,711115;8,096
882;7719,211;7,719211;8,401
883;7727,612;7,727612;7,878
884;7735,49;7,73549;7,94
885;7743,43;7,74343;8,214
886;7751,644;7,751644;7,632
887;7759,276;7,759276;8,03
888;7767,306;7,767306;7,954
889;7775,26;7,77526;7,726
890;7782,986;7,782986;7,909
891;7790,895;7,790895;8,435
892;7799,33;7,79933;7,952
893;7807,282;7,807282;7,775
894;7815,057;7,815057;7,704
895;7822,761;7,822761;7,798
896;7830,559;7,830559;7,701
897;7838,26;7,83826;7,918
898;7846,178;7,846178;7,823
899;7854,001;7,854001;8,323
900;7862,324;7,862324;7,908
901;7870,232;7,870232;8,928
902;7879,16;7,87916;8,304
903;7887,464;7,887464;7,791
904;7895,255;7,895255;7,757
905;7903,012;7,903012;8,113
906;7911,125;7,911125;7,702
907;7918,827;7,918827;7,762
908;7926,589;7,926589;7,751
909;7934,34;7,93434;7,709
910;7942,049;7,942049;7,669
911;7949,718;7,949718;8,222
912;7957,94;7,95794;7,621
913;7965,561;7,965561;7,964
914;7973,525;7,973525;7,699
915;7981,224;7,981224;7,574
916;7988,798;7,988798;8,264
917;7997,062;7,997062;7,56
918;8004,622;8,004622;7,874
919;8012,496;8,012496;8,125
920;8020,621;8,020621;7,757
921;8028,378;8,028378;8,167
922;8036,545;8,036545;7,941
923;8044,486;8,044486;7,928
924;8052,414;8,052414;7,834
925;8060,248;8,060248;7,999
926;8068,247;8,068247;8,568
927;8076,815;8,076815;8,36
928;8085,175;8,085175;7,717
929;8092,892;8,092892;7,887
930;8100,779;8,100779;7,741
931;8108,52;8,10852;7,646
932;8116,166;8,116166;36,266
933;8152,432;8,152432;11,757
934;8164,189;8,164189;8,214
935;8172,403;8,172403;9,293
936;8181,696;8,181696;8,029
937;8189,725;8,189725;8,174
938;8197,899;8,197899;7,873
939;8205,772;8,205772;7,808
940;8213,58;8,21358;8,181
941;8221,761;8,221761;8,033
942;8229,794;8,229794;8,037
943;8237,831;8,237831;8,012
944;8245,843;8,245843;8,147
945;8253,99;8,25399;8,212
946;8262,202;8,262202;7,795
947;8269,997;8,269997;7,921
948;8277,918;8,277918;7,951
949;8285,869;8,285869;7,88
950;8293,749;8,293749;8,276
951;8302,025;8,302025;8,1
952;8310,125;8,310125;8,651
953;8318,776;8,318776;8,29
954;8327,066;8,327066;8,044
955;8335,11;8,33511;7,764
956;8342,874;8,342874;7,867
957;8350,741;8,350741;7,741
958;8358,482;8,358482;7,696
959;8366,178;8,366178;7,909
960;8374,087;8,374087;7,939
961;8382,026;8,382026;7,781
962;8389,807;8,389807;8,32
963;8398,127;8,398127;7,866
964;8405,993;8,405993;7,822
965;8413,815;8,413815;7,84
966;8421,655;8,421655;7,788
967;8429,443;8,429443;7,668
968;8437,111;8,437111;8,287
969;8445,398;8,445398;7,759
970;8453,157;8,453157;8,026
971;8461,183;8,461183;8,453
972;8469,636;8,469636;7,845
973;8477,481;8,477481;8,403
974;8485,884;8,485884;7,785
975;8493,669;8,493669;7,816
976;8501,485;8,501485;7,955
977;8509,44;8,50944;8,012
978;8517,452;8,517452;7,843
979;8525,295;8,525295;7,944
980;8533,239;8,533239;7,982
981;8541,221;8,541221;8,021
982;8549,242;8,549242;8,063
983;8557,305;8,557305;7,921
984;8565,226;8,565226;7,882
985;8573,108;8,573108;7,901
986;8581,009;8,581009;7,736
987;8588,745;8,588745;7,959
988;8596,704;8,596704;7,718
989;8604,422;8,604422;8,15
990;8612,572;8,612572;8,231
991;8620,803;8,620803;8,226
992;8629,029;8,629029;7,848
993;8636,877;8,636877;8,577
994;8645,454;8,645454;7,85
995;8653,304;8,653304;7,919
996;8661,223;8,661223;7,883
997;8669,106;8,669106;7,994
998;8677,1;8,6771;8,349
999;8685,449;8,685449;7,889
1000;8693,338;8,693338;7,92
1001;8701,258;8,701258;8,433
1002;8709,691;8,709691;8,257
1003;8717,948;8,717948;8,201
1004;8726,149;8,726149;8,687
1005;8734,836;8,734836;8,27
1006;8743,106;8,743106;8,183
1007;8751,289;8,751289;7,846
1008;8759,135;8,759135;8,101
1009;8767,236;8,767236;8,19
1010;8775,426;8,775426;7,968
1011;8783,394;8,783394;7,91
1012;8791,304;8,791304;7,933
1013;8799,237;8,799237;7,951
1014;8807,188;8,807188;8,045
1015;8815,233;8,815233;8,145
1016;8823,378;8,823378;8,033
1017;8831,411;8,831411;8,243
1018;8839,654;8,839654;8,095
1019;8847,749;8,847749;7,947
1020;8855,696;8,855696;8,433
1021;8864,129;8,864129;8,053
1022;8872,182;8,872182;8,215
1023;8880,397;8,880397;7,842
1024;8888,239;8,888239;8,023
1025;8896,262;8,896262;7,971
1026;8904,233;8,904233;8,176
1027;8912,409;8,912409;8,111
1028;8920,52;8,92052;8,033
1029;8928,553;8,928553;8,007
1030;8936,56;8,93656;8,19
1031;8944,75;8,94475;8,124
1032;8952,874;8,952874;8,218
1033;8961,092;8,961092;8,156
1034;8969,248;8,969248;8,133
1035;8977,381;8,977381;8,128
1036;8985,509;8,985509;8,262
1037;8993,771;8,993771;8,122
1038;9001,893;9,001893;8,184
1039;9010,077;9,010077;8,229
1040;9018,306;9,018306;7,968
1041;9026,274;9,026274;8,114
1042;9034,388;9,034388;8,161
1043;9042,549;9,042549;7,963
1044;9050,512;9,050512;8,019
1045;9058,531;9,058531;8,098
1046;9066,629;9,066629;8,026
1047;9074,655;9,074655;7,993
1048;9082,648;9,082648;8,077
1049;9090,725;9,090725;8,065
1050;9098,79;9,09879;8,454
1051;9107,244;9,107244;8,071
1052;9115,315;9,115315;7,928
1053;9123,243;9,123243;8,177
1054;9131,42;9,13142;8,17
1055;9139,59;9,13959;8,195
1056;9147,785;9,147785;9,915
1057;9157,7;9,1577;8,056
1058;9165,756;9,165756;8,252
1059;9174,008;9,174008;8,197
1060;9182,205;9,182205;8,041
1061;9190,246;9,190246;8,338
1062;9198,584;9,198584;8,053
1063;9206,637;9,206637;8,043
1064;9214,68;9,21468;8,573
1065;9223,253;9,223253;8,225
1066;9231,478;9,231478;8,127
1067;9239,605;9,239605;8,299
1068;9247,904;9,247904;8,243
1069;9256,147;9,256147;8,263
1070;9264,41;9,26441;8,372
1071;9272,782;9,272782;8,724
1072;9281,506;9,281506;8,118
1073;9289,624;9,289624;9,27
1074;9298,894;9,298894;8,402
1075;9307,296;9,307296;8,414
1076;9315,71;9,31571;8,409
1077;9324,119;9,324119;9,556
1078;9333,675;9,333675;9,66
1079;9343,335;9,343335;8,798
1080;9352,133;9,352133;8,706
1081;9360,839;9,360839;8,59
1082;9369,429;9,369429;8,794
1083;9378,223;9,378223;8,549
1084;9386,772;9,386772;8,853
1085;9395,625;9,395625;8,748
1086;9404,373;9,404373;8,975
1087;9413,348;9,413348;8,287
1088;9421,635;9,421635;8,35
1089;9429,985;9,429985;8,253
1090;9438,238;9,438238;8,524
1091;9446,762;9,446762;8,976
1092;9455,738;9,455738;8,939
1093;9464,677;9,464677;8,613
1094;9473,29;9,47329;8,36
1095;9481,65;9,48165;8,192
1096;9489,842;9,489842;8,438
1097;9498,28;9,49828;8,323
1098;9506,603;9,506603;8,418
1099;9515,021;9,515021;8,407
1100;9523,428;9,523428;8,648
1101;9532,076;9,532076;8,353
1102;9540,429;9,540429;8,331
1103;9548,76;9,54876;8,327
1104;9557,087;9,557087;8,722
1105;9565,809;9,565809;8,559
1106;9574,368;9,574368;8,236
1107;9582,604;9,582604;8,174
1108;9590,778;9,590778;9,124
1109;9599,902;9,599902;7,97
1110;9607,872;9,607872;8,628
1111;9616,5;9,6165;7,945
1112;9624,445;9,624445;8,789
1113;9633,234;9,633234;8,703
1114;9641,937;9,641937;8,14
1115;9650,077;9,650077;8,041
1116;9658,118;9,658118;7,986
1117;9666,104;9,666104;7,981
1118;9674,085;9,674085;8,136
1119;9682,221;9,682221;8,147
1120;9690,368;9,690368;9,019
1121;9699,387;9,699387;8,49
1122;9707,877;9,707877;8,25
1123;9716,127;9,716127;8,131
1124;9724,258;9,724258;9,298
1125;9733,556;9,733556;8,151
1126;9741,707;9,741707;8,214
1127;9749,921;9,749921;8,109
1128;9758,03;9,75803;8,173
1129;9766,203;9,766203;8,168
1130;9774,371;9,774371;8,013
1131;9782,384;9,782384;8,134
1132;9790,518;9,790518;8,158
1133;9798,676;9,798676;8,055
1134;9806,731;9,806731;8,091
1135;9814,822;9,814822;8,153
1136;9822,975;9,822975;8,296
1137;9831,271;9,831271;8,156
1138;9839,427;9,839427;8,044
1139;9847,471;9,847471;8,046
1140;9855,517;9,855517;8,08
1141;9863,597;9,863597;8,004
1142;9871,601;9,871601;8,049
1143;9879,65;9,87965;8,076
1144;9887,726;9,887726;8,226
1145;9895,952;9,895952;8,106
1146;9904,058;9,904058;10,446
1147;9914,504;9,914504;9,805
1148;9924,309;9,924309;8,311
1149;9932,62;9,93262;8,109
1150;9940,729;9,940729;8,608
1151;9949,337;9,949337;8,678
1152;9958,015;9,958015;8,01
1153;9966,025;9,966025;8,191
1154;9974,216;9,974216;7,924
1155;9982,14;9,98214;7,91
1156;9990,05;9,99005;8,017
1157;9998,067;9,998067;7,902
1158;10005,969;10,005969;7,844
1159;10013,813;10,013813;7,938
1160;10021,751;10,021751;8,165
1161;10029,916;10,029916;7,838
1162;10037,754;10,037754;8,023
1163;10045,777;10,045777;7,987
1164;10053,764;10,053764;8,205
1165;10061,969;10,061969;8,003
1166;10069,972;10,069972;8,012
1167;10077,984;10,077984;8,563
1168;10086,547;10,086547;8,468
1169;10095,015;10,095015;8,155
1170;10103,17;10,10317;8,304
1171;10111,474;10,111474;7,901
1172;10119,375;10,119375;8,108
1173;10127,483;10,127483;7,877
1174;10135,36;10,13536;7,797
1175;10143,157;10,143157;8,257
1176;10151,414;10,151414;7,886
1177;10159,3;10,1593;8,7
1178;10168;10,168;8,299
1179;10176,299;10,176299;7,965
1180;10184,264;10,184264;7,946
1181;10192,21;10,19221;8,253
1182;10200,463;10,200463;8,137
1183;10208,6;10,2086;8,134
1184;10216,734;10,216734;8,487
1185;10225,221;10,225221;8,084
1186;10233,305;10,233305;8,951
1187;10242,256;10,242256;8,443
1188;10250,699;10,250699;8,693
1189;10259,392;10,259392;8,355
1190;10267,747;10,267747;8,261
1191;10276,008;10,276008;8,245
1192;10284,253;10,284253;7,874
1193;10292,127;10,292127;8,374
1194;10300,501;10,300501;8,013
1195;10308,514;10,308514;8,013
1196;10316,527;10,316527;7,799
1197;10324,326;10,324326;8,083
1198;10332,409;10,332409;7,945
1199;10340,354;10,340354;7,944
1200;10348,298;10,348298;7,945
1201;10356,243;10,356243;8,023
1202;10364,266;10,364266;8,279
1203;10372,545;10,372545;8,16
1204;10380,705;10,380705;12,286
1205;10392,991;10,392991;8,534
1206;10401,525;10,401525;8,382
1207;10409,907;10,409907;9,243
1208;10419,15;10,41915;8,16
1209;10427,31;10,42731;8,077
1210;10435,387;10,435387;9,029
1211;10444,416;10,444416;8,859
1212;10453,275;10,453275;8,371
1213;10461,646;10,461646;8,335
1214;10469,981;10,469981;8,654
1215;10478,635;10,478635;8,174
1216;10486,809;10,486809;8,436
1217;10495,245;10,495245;8,26
1218;10503,505;10,503505;8,814
1219;10512,319;10,512319;8,222
1220;10520,541;10,520541;8,239
1221;10528,78;10,52878;8,463
1222;10537,243;10,537243;8,378
1223;10545,621;10,545621;8,293
1224;10553,914;10,553914;8,217
1225;10562,131;10,562131;8,164
1226;10570,295;10,570295;8,108
1227;10578,403;10,578403;8,138
1228;10586,541;10,586541;7,987
1229;10594,528;10,594528;7,953
1230;10602,481;10,602481;8,017
1231;10610,498;10,610498;8,131
1232;10618,629;10,618629;7,807
1233;10626,436;10,626436;7,76
1234;10634,196;10,634196;7,823
1235;10642,019;10,642019;7,765
1236;10649,784;10,649784;7,806
1237;10657,59;10,65759;7,926
1238;10665,516;10,665516;8,248
1239;10673,764;10,673764;7,795
1240;10681,559;10,681559;7,481
1241;10689,04;10,68904;7,614
1242;10696,654;10,696654;7,427
1243;10704,081;10,704081;7,689
1244;10711,77;10,71177;7,657
1245;10719,427;10,719427;7,143
1246;10726,57;10,72657;7,133
1247;10733,703;10,733703;7,548
1248;10741,251;10,741251;7,067
1249;10748,318;10,748318;6,856
1250;10755,174;10,755174;8,295
1251;10763,469;10,763469;6,751
1252;10770,22;10,77022;6,716
1253;10776,936;10,776936;7,291
1254;10784,227;10,784227;6,886
1255;10791,113;10,791113;6,717
1256;10797,83;10,79783;6,698
1257;10804,528;10,804528;7,029
1258;10811,557;10,811557;6,599
1259;10818,156;10,818156;7,369
1260;10825,525;10,825525;6,934
1261;10832,459;10,832459;6,918
1262;10839,377;10,839377;6,349
1263;10845,726;10,845726;6,483
1264;10852,209;10,852209;6,904
1265;10859,113;10,859113;6,699
1266;10865,812;10,865812;6,297
1267;10872,109;10,872109;6,4
1268;10878,509;10,878509;6,347
1269;10884,856;10,884856;6,467
1270;10891,323;10,891323;6,456
1271;10897,779;10,897779;6,216
1272;10903,995;10,903995;6,719
1273;10910,714;10,910714;6,643
1274;10917,357;10,917357;6,331
1275;10923,688;10,923688;6,675
1276;10930,363;10,930363;6,451
1277;10936,814;10,936814;6,567
1278;10943,381;10,943381;6,634
1279;10950,015;10,950015;6,957
1280;10956,972;10,956972;6,894
1281;10963,866;10,963866;6,284
1282;10970,15;10,97015;7,59
1283;10977,74;10,97774;6,76
1284;10984,5;10,9845;6,869
1285;10991,369;10,991369;7,171
1286;10998,54;10,99854;7,327
1287;11005,867;11,005867;7,584
1288;11013,451;11,013451;6,881
1289;11020,332;11,020332;7,13
1290;11027,462;11,027462;6,949
1291;11034,411;11,034411;6,981
1292;11041,392;11,041392;7,295
1293;11048,687;11,048687;7,204
1294;11055,891;11,055891;9,11
1295;11065,001;11,065001;6,552
1296;11071,553;11,071553;7,68
1297;11079,233;11,079233;6,475
1298;11085,708;11,085708;7,117
1299;11092,825;11,092825;7,435
1300;11100,26;11,10026;7,344
1301;11107,604;11,107604;7,584
1302;11115,188;11,115188;7,315
1303;11122,503;11,122503;7,638
1304;11130,141;11,130141;7,321
1305;11137,462;11,137462;7,598
1306;11145,06;11,14506;7,375
1307;11152,435;11,152435;7,411
1308;11159,846;11,159846;7,777
1309;11167,623;11,167623;7,502
1310;11175,125;11,175125;7,841
1311;11182,966;11,182966;7,609
1312;11190,575;11,190575;7,709
1313;11198,284;11,198284;7,583
1314;11205,867;11,205867;7,828
1315;11213,695;11,213695;7,576
1316;11221,271;11,221271;7,976
1317;11229,247;11,229247;7,651
1318;11236,898;11,236898;9,597
1319;11246,495;11,246495;6,942
1320;11253,437;11,253437;7,626
1321;11261,063;11,261063;8,151
1322;11269,214;11,269214;7,805
1323;11277,019;11,277019;7,961
1324;11284,98;11,28498;7,926
1325;11292,906;11,292906;8,129
1326;11301,035;11,301035;7,869
1327;11308,904;11,308904;8,204
1328;11317,108;11,317108;7,9
1329;11325,008;11,325008;8,255
1330;11333,263;11,333263;7,871
1331;11341,134;11,341134;8,069
1332;11349,203;11,349203;7,921
1333;11357,124;11,357124;8,244
1334;11365,368;11,365368;7,943
1335;11373,311;11,373311;8,18
1336;11381,491;11,381491;8,003
1337;11389,494;11,389494;9,774
1338;11399,268;11,399268;7,426
1339;11406,694;11,406694;8,447
1340;11415,141;11,415141;8,226
1341;11423,367;11,423367;8,608
1342;11431,975;11,431975;8,419
1343;11440,394;11,440394;8,657
1344;11449,051;11,449051;8,608
1345;11457,659;11,457659;9,005
1346;11466,664;11,466664;9,148
1347;11475,812;11,475812;9,328
1348;11485,14;11,48514;9,32
1349;11494,46;11,49446;9,701
1350;11504,161;11,504161;10,186
1351;11514,347;11,514347;10,138
1352;11524,485;11,524485;10,767
1353;11535,252;11,535252;11,221
1354;11546,473;11,546473;11,41
1355;11557,883;11,557883;12,12
1356;11570,003;11,570003;13,586
1357;11583,589;11,583589;13,495
1358;11597,084;11,597084;14,249
1359;11611,333;11,611333;14,496
1360;11625,829;11,625829;15,613
1361;11641,442;11,641442;16,045
1362;11657,487;11,657487;18,318
1363;11675,805;11,675805;17,27
1364;11693,075;11,693075;17,526
1365;11710,601;11,710601;17,868
1366;11728,469;11,728469;18,405
1367;11746,874;11,746874;18,465
1368;11765,339;11,765339;19,055
1369;11784,394;11,784394;19,074
1370;11803,468;11,803468;19,743
1371;11823,211;11,823211;19,543
1372;11842,754;11,842754;20,328
1373;11863,082;11,863082;21,673
1374;11884,755;11,884755;20,54
1375;11905,295;11,905295;20,416
1376;11925,711;11,925711;19,645
1377;11945,356;11,945356;19,207
1378;11964,563;11,964563;19,055
1379;11983,618;11,983618;19,463
1380;12003,081;12,003081;19,486
1381;12022,567;12,022567;19,306
1382;12041,873;12,041873;19,474
1383;12061,347;12,061347;20,411
1384;12081,758;12,081758;18,933
1385;12100,691;12,100691;19,222
1386;12119,913;12,119913;18,937
1387;12138,85;12,13885;19,266
1388;12158,116;12,158116;19,362
1389;12177,478;12,177478;18,996
1390;12196,474;12,196474;19,11
1391;12215,584;12,215584;19,56
1392;12235,144;12,235144;19,498
1393;12254,642;12,254642;19,014
1394;12273,656;12,273656;19,515
1395;12293,171;12,293171;19,583
1396;12312,754;12,312754;19,903
1397;12332,657;12,332657;19,586
1398;12352,243;12,352243;19,012
1399;12371,255;12,371255;19,227
1400;12390,482;12,390482;19,344
1401;12409,826;12,409826;18,88
1402;12428,706;12,428706;19,046
1403;12447,752;12,447752;19,112
1404;12466,864;12,466864;19,048
1405;12485,912;12,485912;18,624
1406;12504,536;12,504536;19,231
1407;12523,767;12,523767;18,418
1408;12542,185;12,542185;18,395
1409;12560,58;12,56058;18,34
1410;12578,92;12,57892;17,953
1411;12596,873;12,596873;17,295
1412;12614,168;12,614168;17,227
1413;12631,395;12,631395;16,373
1414;12647,768;12,647768;16,319
1415;12664,087;12,664087;16,519
1416;12680,606;12,680606;16,446
1417;12697,052;12,697052;16,329
1418;12713,381;12,713381;16,77
1419;12730,151;12,730151;16,7
1420;12746,851;12,746851;16,459
1421;12763,31;12,76331;16,754
1422;12780,064;12,780064;16,753
1423;12796,817;12,796817;16,678
1424;12813,495;12,813495;16,591
1425;12830,086;12,830086;16,746
1426;12846,832;12,846832;16,557
1427;12863,389;12,863389;16,377
1428;12879,766;12,879766;16,558
1429;12896,324;12,896324;16,765
1430;12913,089;12,913089;17,317
1431;12930,406;12,930406;17,156
1432;12947,562;12,947562;16,641
1433;12964,203;12,964203;16,158
1434;12980,361;12,980361;16,632
1435;12996,993;12,996993;16,501
1436;13013,494;13,013494;16,134
1437;13029,628;13,029628;15,792
1438;13045,42;13,04542;15,308
1439;13060,728;13,060728;15,376
1440;13076,104;13,076104;15,155
1441;13091,259;13,091259;15,378
1442;13106,637;13,106637;15,185
1443;13121,822;13,121822;15,078
1444;13136,9;13,1369;15,146
1445;13152,046;13,152046;14,349
1446;13166,395;13,166395;14,246
1447;13180,641;13,180641;13,521
1448;13194,162;13,194162;13,563
1449;13207,725;13,207725;13,842
1450;13221,567;13,221567;13,939
1451;13235,506;13,235506;13,816
1452;13249,322;13,249322;13,606
1453;13262,928;13,262928;13,951
1454;13276,879;13,276879;13,547
1455;13290,426;13,290426;13,775
1456;13304,201;13,304201;13,457
1457;13317,658;13,317658;13,75
1458;13331,408;13,331408;13,198
1459;13344,606;13,344606;13,517
1460;13358,123;13,358123;13,379
1461;13371,502;13,371502;13,221
1462;13384,723;13,384723;12,751
1463;13397,474;13,397474;12,446
1464;13409,92;13,40992;12,889
1465;13422,809;13,422809;12,482
1466;13435,291;13,435291;12,214
1467;13447,505;13,447505;12,043
1468;13459,548;13,459548;12,352
1469;13471,9;13,4719;12,241
1470;13484,141;13,484141;11,883
1471;13496,024;13,496024;12,294
1472;13508,318;13,508318;11,665
1473;13519,983;13,519983;11,453
1474;13531,436;13,531436;10,814
1475;13542,25;13,54225;10,762
1476;13553,012;13,553012;11,689
1477;13564,701;13,564701;9,511
1478;13574,212;13,574212;10,815
1479;13585,027;13,585027;10,179
1480;13595,206;13,595206;10,256
1481;13605,462;13,605462;10,145
1482;13615,607;13,615607;10,022
1483;13625,629;13,625629;10,091
1484;13635,72;13,63572;10,023
1485;13645,743;13,645743;10,069
1486;13655,812;13,655812;9,934
1487;13665,746;13,665746;10,409
1488;13676,155;13,676155;11,624
1489;13687,779;13,687779;8,484
1490;13696,263;13,696263;8,573
1491;13704,836;13,704836;9,352
1492;13714,188;13,714188;9,082
1493;13723,27;13,72327;9,332
1494;13732,602;13,732602;9,192
1495;13741,794;13,741794;9,397
1496;13751,191;13,751191;9,219
1497;13760,41;13,76041;10,219
1498;13770,629;13,770629;8,236
1499;13778,865;13,778865;8,916
1500;13787,781;13,787781;9,575
1501;13797,356;13,797356;8,349
1502;13805,705;13,805705;9,041
1503;13814,746;13,814746;8,588
1504;13823,334;13,823334;8,745
1505;13832,079;13,832079;8,94
1506;13841,019;13,841019;8,341
1507;13849,36;13,84936;8,798
1508;13858,158;13,858158;8,625
1509;13866,783;13,866783;8,273
1510;13875,056;13,875056;8,22
1511;13883,276;13,883276;8,11
1512;13891,386;13,891386;8,635
1513;13900,021;13,900021;8,516
1514;13908,537;13,908537;8,229
1515;13916,766;13,916766;8,226
1516;13924,992;13,924992;8,432
1517;13933,424;13,933424;8,522
1518;13941,946;13,941946;8,251
1519;13950,197;13,950197;8,418
1520;13958,615;13,958615;8,192
1521;13966,807;13,966807;8,161
1522;13974,968;13,974968;8,32
1523;13983,288;13,983288;8,635
1524;13991,923;13,991923;8,295
1525;14000,218;14,000218;8,986
1526;14009,204;14,009204;8,816
1527;14018,02;14,01802;8,161
1528;14026,181;14,026181;8,16
1529;14034,341;14,034341;8,287
1530;14042,628;14,042628;8,165
1531;14050,793;14,050793;8,226
1532;14059,019;14,059019;8,119
1533;14067,138;14,067138;8,176
1534;14075,314;14,075314;8,555
1535;14083,869;14,083869;8,357
1536;14092,226;14,092226;8,263
1537;14100,489;14,100489;8,092
1538;14108,581;14,108581;8,302
1539;14116,883;14,116883;8,196
1540;14125,079;14,125079;8,186
1541;14133,265;14,133265;8,277
1542;14141,542;14,141542;8,703
1543;14150,245;14,150245;8,36
1544;14158,605;14,158605;8,075
1545;14166,68;14,16668;8,452
1546;14175,132;14,175132;8,121
1547;14183,253;14,183253;8,255
1548;14191,508;14,191508;8,409
1549;14199,917;14,199917;8,365
1550;14208,282;14,208282;8,371
1551;14216,653;14,216653;8,4
1552;14225,053;14,225053;8,147
1553;14233,2;14,2332;8,21
1554;14241,41;14,24141;8,199
1555;14249,609;14,249609;8,021
1556;14257,63;14,25763;8,487
1557;14266,117;14,266117;8,404
1558;14274,521;14,274521;8,786
1559;14283,307;14,283307;8,504
1560;14291,811;14,291811;8,574
1561;14300,385;14,300385;8,541
1562;14308,926;14,308926;8,516
1563;14317,442;14,317442;8,369
1564;14325,811;14,325811;8,898
1565;14334,709;14,334709;8,421
1566;14343,13;14,34313;8,807
1567;14351,937;14,351937;8,428
1568;14360,365;14,360365;8,421
1569;14368,786;14,368786;8,539
1570;14377,325;14,377325;10,825
1571;14388,15;14,38815;8,012
1572;14396,162;14,396162;8,304
1573;14404,466;14,404466;8,033
1574;14412,499;14,412499;8,429
1575;14420,928;14,420928;8,061
1576;14428,989;14,428989;8,169
1577;14437,158;14,437158;9,854
1578;14447,012;14,447012;8,54
